grid_id,date,pm2_5,pm10,so2,no2,o3,co,lat,lon,temperature,humidity,relative_humidity,precipitation,wind_speed,gust_speed,atmospheric_pressure,cultivated_area,forest_area,grassland_area,water_body_area,urban_vs_rural,unused_land_area,ocean_area,elevation,aerosol_optical_depth,weekday,day,year,month,population,population_weight
396,2019-12-01,10.291666666666666,29.916666666666664,4.083333333333334,8.125,70.14583333333333,0.4499999999999999,18.25,109.5,23.283561750000004,0.0111984999999999,15.25,32.50638825,9.86179825,5.515566,9267.789550750002,52075864.0,231750416.0,2640381.0,20557618.0,85665096.0,0.0,0.0,75.4241028,0.0,6,1,2019,12,577959.0855836868,0.0004001661050379
17095,2019-12-01,79.25,110.875,10.416666666666666,38.08333333333333,31.291666666666664,1.25,35.0,113.5,7.0335540000000005,0.00183675,40.25,5.4313875000000005,55.686801,6.89056575,26683.79003875,469972576.0,0.0,1280761.75,66477496.0,95258864.0,0.0,0.0,102.4629974,1.151,6,1,2019,12,473529.8285543919,0.000327861594079
4646,2019-12-01,50.0,80.33333333333334,11.166666666666666,48.375,87.83333333333333,0.9125,22.5,113.75,22.18357075,0.007361,6.25,21.806388,30.186798,7.390566,9453.78930625,2343487.0,19327518.0,0.0,17260404.0,47512332.0,0.0,0.0,20.4745998,0.0,6,1,2019,12,952391.2463253587,0.0006594146627687
28676,2019-12-01,9.333333333333332,36.333333333333336,4.25,8.291666666666666,57.45833333333333,0.7083333333333334,46.75,83.0,-9.3914415,0.00109925,50.0,2.40638725,12.98679775,4.365565999999999,21776.58984375,424627712.0,0.0,49535172.0,13291640.0,42204860.0,1242138.5,0.0,575.1129761,0.0,6,1,2019,12,161682.7103524208,0.0001119455374395
13071,2019-12-01,25.125,22.0,3.2916666666666665,13.0,50.37499999999999,0.15,31.0,103.5,0.93356325,0.003302,73.0,9.68138725,76.51180475,1.49056575,11675.78979525,106011960.0,452883168.0,46374760.0,18900740.0,29311230.0,8317609.0,0.0,1359.0,0.0,6,1,2019,12,200807.4200478792,0.0001390346222555
20087,2019-12-01,102.60833333333332,146.63333333333333,10.691666666666666,58.208333333333336,19.35833333333333,1.255,38.0,114.5,4.308563,0.00159775,37.5,4.331387250000001,43.7867995,4.6905660000000005,26795.99023425,221457776.0,353440.28,8713526.0,12197917.0,366612128.0,0.0,0.0,73.751297,0.167,6,1,2019,12,3213678.1355133057,0.0022250797580859
17085,2019-12-01,50.81666666666667,77.86166666666666,8.725,34.875,31.133333333333336,0.8358333333333334,35.0,111.0,2.5835645,0.0016914999999999,32.75,4.7563875,55.66180125,4.89056575,25662.19042975,312438528.0,74346640.0,68297600.0,1684691.38,163322752.0,12899463.0,0.0,489.0450134,0.0,6,1,2019,12,525884.7558755875,0.0003641109893532
12891,2019-12-01,25.527777777777786,29.58333333333333,5.458333333333333,42.84722222222222,14.513888888888893,0.8083333333333335,30.75,120.75,8.15856175,0.00485325,94.25,19.9063875,76.18680375,10.49056575,10440.389404,383104320.0,0.0,0.0,24601640.0,255788064.0,0.0,0.0,6.3090501,0.0,6,1,2019,12,1230001.5394859314,0.0008516258979642
13074,2019-12-01,48.58333333333333,77.33333333333334,3.7083333333333335,38.79166666666667,15.625000000000002,0.5416666666666667,31.0,104.25,11.05856325,0.0033549999999999,62.75,12.2813875,76.88680249999999,1.91556575,11755.7895505,466263232.0,2481498.0,0.0,26054728.0,167000032.0,0.0,0.0,482.8299866,0.0,6,1,2019,12,816742.0115737915,0.0005654941288141
13075,2019-12-01,39.125,62.70833333333334,4.125,41.625,23.979166666666668,0.7374999999999999,31.0,104.5,10.40856175,0.0033195,63.5,11.656387250000002,76.7868025,1.69056575,11031.189209,522258624.0,61864676.0,2846923.0,13301270.0,61527976.0,0.0,0.0,578.0419922,0.0,6,1,2019,12,313496.6101722717,0.0002170581284461
4645,2019-12-01,50.34791666666667,76.575,9.777083333333334,68.33958333333334,49.39375,0.9392708333333332,22.5,113.5,23.008560000000003,0.006626,5.5,21.7063875,29.9617985,6.19056575,9399.58911125,137971440.0,227267664.0,3975657.0,64027620.0,200015392.0,1395263.75,0.0,50.0620995,0.29,6,1,2019,12,970737.463788867,0.0006721171785136
13106,2019-12-01,51.65625,53.23958333333333,7.166666666666666,34.81875,28.729166666666668,0.7260416666666667,31.0,112.25,7.883560249999999,0.0031655,49.0,10.85638725,76.611805,3.96556575,17503.989502,385851488.0,154509536.0,1000000.0,24860784.0,95577656.0,0.0,0.0,105.6569977,0.0,6,1,2019,12,465733.44412231445,0.0003224635497029
17077,2019-12-01,34.63888888888889,60.125,12.791666666666666,32.013888888888886,33.01388888888889,0.6055555555555556,35.0,109.0,1.83356475,0.00144025,33.0,3.93138725,55.28680125,4.99056575,27192.590332,321080800.0,75059024.0,164210928.0,3000000.0,68638912.0,1000000.0,0.0,917.322998,0.251,6,1,2019,12,529252.1549949646,0.0003664425021252
27940,2019-12-01,47.83333333333333,59.41666666666666,6.333333333333334,40.958333333333336,13.458333333333334,0.9375,46.0,85.75,-7.641433500000001,0.0013625,67.5,3.33138725,13.2617985,1.76556575,21691.19042975,49457440.0,0.0,49677192.0,65608216.0,10432754.0,362973216.0,0.0,305.1740112,0.0,6,1,2019,12,12582.844613585854,8.712083683625919e-06
21596,2019-12-01,22.83333333333333,48.58333333333333,10.291666666666666,45.25000000000001,25.458333333333336,0.8833333333333333,39.5,118.25,-1.89144125,0.0011805,42.75,2.80638725,38.4117985,7.49056575,27474.790039,414421824.0,11238301.0,3640380.75,18468674.0,149099616.0,0.0,0.0,8.8772097,0.15,6,1,2019,12,614301.2496833801,0.0004253286167437
22828,2019-12-01,20.33333333333333,34.95833333333333,9.979166666666668,13.8125,58.4375,0.6166666666666667,40.75,115.0,-11.2164385,0.00101375,63.75,2.30638725,35.68679875,8.66556575,27532.58984375,228907344.0,80607544.0,156667424.0,3410407.5,116569848.0,0.0,0.0,884.3289795,0.0,6,1,2019,12,557871.3152394295,0.0003862577765454
22851,2019-12-01,43.16666666666666,84.58333333333334,31.541666666666668,47.66666666666666,21.000000000000004,1.3833333333333333,40.75,120.75,-4.2914355,0.0012864999999999,53.5,2.98138725,40.0867985,4.9405660000000005,26284.989746,223299024.0,215504096.0,0.0,13087230.0,99127456.0,314118.69,0.0,80.5381012,0.0,6,1,2019,12,602447.7210893631,0.000417121495363
12889,2019-12-01,24.666666666666668,39.625,4.0,37.54166666666667,11.558333333333334,1.0416666666666667,30.75,120.25,7.7335665,0.00464075,95.5,19.03138775,76.311802,9.31556575,10540.78955075,532593600.0,3546441.75,2014232.0,37699480.0,87640248.0,0.0,0.0,4.7190399,0.0,6,1,2019,12,525538.8955688477,0.0003638715233161
12888,2019-12-01,27.916666666666668,36.458333333333336,3.416666666666667,43.958333333333336,7.125,1.0541666666666667,30.75,120.0,6.93357075,0.0046555,94.25,18.3063875,76.53680425,9.815566,17237.38916025,224545984.0,329321408.0,13999363.0,31536198.0,62091044.0,2000000.0,0.0,66.9813004,0.0,6,1,2019,12,398316.6835613251,0.0002757856737755
32340,2019-12-01,26.75416666666667,17.770833333333332,16.108333333333334,18.025,37.7625,0.8554166666666667,50.25,127.5,-16.116436,0.00090325,95.25,3.90638725,24.2617985,1.86556575,29146.5898435,125203192.0,55299488.0,7434784.0,22267048.0,28870560.0,1000000.0,0.0,157.6710052,0.0,6,1,2019,12,161229.20255845785,0.0001116315386599
25955,2019-12-01,252.62500000000003,229.08333333333337,9.75,61.54166666666666,14.666666666666666,2.3875,44.0,87.5,-11.34143825,0.00144275,83.0,3.1313872499999995,16.036798249999997,1.26556575,22785.590332,351690080.0,751319.0,8903102.0,6036950.0,182084608.0,7542134.0,0.0,572.9160156,0.0,6,1,2019,12,825957.1575427055,0.0005718744923411
21590,2019-12-01,17.0,35.916666666666664,3.944444444444444,27.43055555555556,49.31388888888889,0.3194444444444444,39.5,116.75,0.8585585,0.0011342499999999,32.75,2.68138725,38.96179875,9.040566,27788.39013675,398624288.0,6429984.0,5213227.5,9734460.0,174586096.0,1640380.88,0.0,14.3548002,0.1735,6,1,2019,12,767363.1982889175,0.0005313053291629
12825,2019-12-01,39.58333333333333,63.87499999999999,7.375,44.20833333333333,24.833333333333336,0.7541666666666667,30.75,104.25,10.808571,0.003301,63.0,12.33138775,77.3368035,1.91556575,10999.989502,389334848.0,30794484.0,1000000.0,8673982.0,233690720.0,0.0,0.0,491.6099854,0.0,6,1,2019,12,1790336.9221191406,0.0012395897403474
22857,2019-12-01,29.15833333333333,43.0625,11.927083333333332,26.61458333333333,37.05208333333333,0.8364583333333334,40.75,122.25,-2.31642925,0.001096,39.25,3.35638725,40.08679875,4.96556575,26183.78955075,326915008.0,2600783.25,0.0,101507504.0,139825584.0,0.0,0.0,1.95094,0.0,6,1,2019,12,703170.7898621261,0.0004868599234346
17115,2019-12-01,68.20833333333333,86.70833333333333,7.791666666666666,35.4375,36.583333333333336,0.7416666666666667,35.0,118.5,3.4585645,0.00234475,51.5,8.23138775,57.9618015,4.86556575,26223.3896485,364599168.0,3423092.5,5971936.5,40511828.0,218483648.0,0.0,0.0,60.6483002,0.0,6,1,2019,12,603292.0373382568,0.0004177060812847
12832,2019-12-01,27.515000000000004,48.44166666666666,4.85,31.45,45.66666666666667,0.6283333333333333,30.75,106.0,9.7835615,0.0035407499999999,54.75,11.856388,77.88680249999999,1.7655657500000002,10846.3896485,456503584.0,52856940.0,23283428.0,35581272.0,95268784.0,0.0,0.0,328.3779907,0.34,6,1,2019,12,892654.5051078796,0.0006180542626004
4648,2019-12-01,27.125,51.27083333333333,7.458333333333334,27.208333333333336,88.39583333333334,0.5416666666666666,22.5,114.25,21.60856625,0.00703675,7.25,19.9063875,29.8117985,4.840566000000001,9396.5895995,26719470.0,323901952.0,58300884.0,20276912.0,79612896.0,0.0,0.0,150.9100037,0.256,6,1,2019,12,1077795.1848897934,0.0007462415799389
17114,2019-12-01,70.97222222222221,94.06944444444444,12.275,41.24027777777778,35.297222222222224,0.8125,35.0,118.25,3.75856775,0.00227975,51.0,7.906387250000001,57.861802,4.740565749999999,26163.5898435,302461888.0,4220381.5,525165.38,10131939.0,314650304.0,1000000.0,0.0,68.8147964,0.0,6,1,2019,12,1271973.8249015808,0.0008806865813124
22852,2019-12-01,62.54166666666667,106.375,109.95833333333331,46.54166666666666,34.333333333333336,1.2458333333333331,40.75,121.0,3.8335725,0.0013395,47.25,3.1313872500000004,39.886799,5.615566,26251.1899415,79115944.0,19508812.0,7000000.0,13343975.0,110162808.0,0.0,0.0,22.7234001,0.0,6,1,2019,12,70203.01963291317,4.86070201665532e-05
12853,2019-12-01,55.08333333333333,58.70833333333333,6.783333333333333,28.675,12.483333333333333,0.8783333333333333,30.75,111.25,9.0335615,0.0037332499999999,60.25,11.98138725,77.36180325,1.5655657500000002,11585.589111,108734536.0,429501728.0,0.0,39775696.0,85482040.0,0.0,0.0,228.4329987,0.0,6,1,2019,12,937532.7355167568,0.000649126958076
12865,2019-12-01,82.00833333333333,92.64583333333331,6.375,35.75,23.375,1.285,30.75,114.25,8.358573999999999,0.0036769999999999,63.75,12.706387250000002,76.0868035,3.79056575,11439.98950175,305948640.0,2000000.0,4962997.5,210296720.0,136285632.0,4000000.0,0.0,27.6877995,0.0,6,1,2019,12,1045965.4136795998,0.0007242033494013
17111,2019-12-01,56.625,72.83333333333334,11.216666666666669,29.416666666666664,41.625,0.7666666666666666,35.0,117.5,4.158561499999999,0.00227475,48.0,7.5813875,57.76180175,4.04056575,26264.5893555,180087872.0,98847608.0,243821440.0,8506910.0,94725840.0,7000000.0,0.0,197.1289978,0.0,6,1,2019,12,478262.32991218567,0.0003311382734888
12878,2019-12-01,55.36111111111112,63.40833333333333,15.055555555555555,27.277777777777786,26.027777777777786,0.6124999999999999,30.75,117.5,5.7835695,0.004149,82.75,15.6313875,75.76180475,4.4655657500000006,10640.189453,366416384.0,59638236.0,12018101.0,134938176.0,90483120.0,0.0,0.0,14.0614004,0.0,6,1,2019,12,467737.7429484129,0.0003238512819396
4647,2019-12-01,44.75833333333333,90.19166666666666,8.11,57.28083333333334,59.84666666666667,0.7958333333333333,22.5,114.0,23.25856025,0.00704775,7.0,20.8313875,30.0867985,5.46556575,9431.58935525,54005496.0,221030992.0,22321864.0,23199008.0,275388352.0,0.0,0.0,81.5026016,0.0,6,1,2019,12,5226000.343929291,0.0036183672075081
13113,2019-12-01,67.72916666666666,96.83333333333334,6.5625,26.5,26.7375,1.0916666666666668,31.0,114.0,8.20855725,0.0036655,66.0,12.1563875,75.33680324999999,3.86556575,12930.78955075,538039424.0,3377380.5,640380.88,31511824.0,88230472.0,0.0,0.0,39.0811996,0.0,6,1,2019,12,785268.5207152367,0.0005437025789225
13128,2019-12-01,60.17361111111112,74.99305555555556,9.333333333333334,30.58333333333333,30.45138888888889,0.8326388888888888,31.0,117.75,6.15856925,0.0040782499999999,85.0,15.45638775,74.41180225,6.465565999999999,10810.5893555,360204512.0,17157706.0,48114204.0,128286928.0,104036112.0,4000000.0,0.0,18.0977993,0.0,6,1,2019,12,593873.6764745712,0.0004111850162532
25957,2019-12-01,3.8916666666666666,2.083333333333333,5.0,1.2916666666666667,71.41666666666667,0.6,44.0,88.0,-11.991432,0.00131025,79.0,2.08138725,16.1117985,0.69056575,22672.1899415,38276888.0,12504704.0,502279520.0,2621986.75,1325072.25,0.0,0.0,1125.819946,0.0,6,1,2019,12,12414.115480542185,8.595259358754662e-06
17053,2019-12-01,21.875,35.458333333333336,13.458333333333334,17.1,52.75000000000001,0.6162500000000001,35.0,103.0,-8.1414415,0.00142175,61.75,2.00638725,56.8868015,2.94056575,26189.99023425,87830024.0,180692928.0,342390720.0,81024.85,18436264.0,3558701.75,0.0,3193.679932,0.0,6,1,2019,12,79432.10960841179,5.49970382156868e-05
16849,2019-12-01,134.975,148.71875,15.65625,59.125,22.010416666666668,1.3916666666666666,34.75,114.25,6.333572500000001,0.00206575,53.5,7.1063875,57.93680175,6.64056575,26690.3896485,450648160.0,2355441.0,0.0,17764866.0,164114224.0,0.0,0.0,74.9916992,0.882,6,1,2019,12,835579.9843559265,0.0005785371250799
13385,2019-12-01,32.541666666666664,30.333333333333336,7.1875,39.77083333333333,25.604166666666664,1.2208333333333332,31.25,119.75,6.00856025,0.004534,86.75,16.7813875,74.3368035,8.09056575,15415.7893065,169676512.0,359944864.0,0.0,19795482.0,102350376.0,7640381.0,0.0,110.5390015,0.0,6,1,2019,12,589915.3825359344,0.0004084443809599
13388,2019-12-01,36.33166666666666,28.931666666666665,3.2583333333333337,42.98333333333333,14.429166666666664,0.8299999999999998,31.25,120.5,8.683571,0.00475125,93.5,18.68138725,74.61180325,9.59056575,17168.7890625,133818320.0,57982512.0,3908804.0,141070144.0,321672128.0,1640380.88,0.0,13.4818001,0.0,6,1,2019,12,2017608.4503830075,0.0013969475265989
4620,2019-12-01,36.79166666666666,66.45833333333334,8.625,22.45833333333333,33.08333333333333,1.0333333333333332,22.5,107.25,14.258568,0.00656325,6.5,24.131388,31.636799,7.14056575,9959.98950175,236237712.0,376329600.0,58395416.0,15445678.0,25762612.0,0.0,0.0,199.7850037,0.0,6,1,2019,12,106051.52612090112,7.342773424571676e-05
20861,2019-12-01,25.25,33.08333333333333,11.750000000000002,24.375,52.62500000000001,0.5750000000000001,38.75,121.25,8.958557250000002,0.0021107499999999,53.25,5.13138725,42.48679825,7.515566,26171.58935525,45514824.0,101301528.0,0.0,5067699.5,74606560.0,0.0,0.0,54.7083015,0.0,6,1,2019,12,280421.2032470703,0.0001941574472527
13389,2019-12-01,29.86805555555556,29.673611111111114,5.075694444444444,37.08472222222222,16.190277777777776,0.9138888888888888,31.25,120.75,9.3085555,0.004533,90.0,18.856388000000003,74.91180425,9.165566,17225.78955075,144054464.0,1640380.88,91150.3,144766608.0,369539680.0,0.0,0.0,4.6212301,0.0,6,1,2019,12,2283838.616805315,0.0015812794134023
26069,2019-12-01,4.708333333333333,18.125,13.791666666666668,5.833333333333333,50.458333333333336,0.2041666666666666,44.0,116.0,-14.71643825,0.0008979999999999,72.25,2.33138725,29.36179875,11.690566,31112.589844,11801527.0,16521790.0,367559680.0,3280761.75,104706752.0,53137640.0,0.0,1020.330017,0.0,6,1,2019,12,208599.9893871545,0.0001444300251456
20336,2019-12-01,106.29166666666666,150.0,13.208333333333334,55.208333333333336,16.791666666666668,1.3083333333333331,38.25,114.5,1.08356475,0.00154375,40.5,4.2063875,43.08679975,2.74056575,27024.98974575,441975328.0,1439758.25,0.0,47855536.0,116015688.0,0.0,0.0,87.7555008,0.39,6,1,2019,12,614511.1069564819,0.0004254739172843
16847,2019-12-01,82.14166666666668,104.3,13.366666666666667,45.625,29.758333333333336,1.2341666666666666,34.75,113.75,9.3085555,0.0016589999999999,39.5,5.90638725,57.73680225,7.740565999999999,26716.3901365,164266288.0,2185795.75,1000000.0,29714410.0,437716192.0,0.0,0.0,100.0270004,0.0,6,1,2019,12,3771207.4852790833,0.0026111007652906
13392,2019-12-01,27.066145833333334,21.807291666666668,5.213541666666667,43.4375,25.13958333333333,0.8538541666666667,31.25,121.5,11.03356175,0.0047765,86.0,20.231388,75.46180175,10.090566,17288.7893065,8927172.0,640380.88,8487.43,19504154.0,631012096.0,0.0,0.0,6.57547,0.0,6,1,2019,12,15713287.484848022,0.0108795331832247
22807,2019-12-01,32.486111111111114,70.18055555555556,20.125,36.15277777777778,38.31944444444445,1.4708333333333332,40.75,109.75,-9.041443,0.000993,57.25,2.10638725,32.08679925,7.765565749999999,27730.3901365,94108856.0,75605168.0,326354368.0,18542280.0,57923480.0,13628447.0,0.0,1233.630005,0.0,6,1,2019,12,1065577.6121385098,0.0007377824024247
4396,2019-12-01,42.35416666666667,88.56249999999999,8.25,59.083333333333336,67.77083333333334,0.8,22.25,113.5,23.083565000000004,0.0067797499999999,6.25,21.13138775,28.1867985,6.965565999999999,9402.98925775,120445672.0,164027088.0,3989633.75,63835688.0,220420352.0,0.0,0.0,40.0723,0.332,6,1,2019,12,1639947.2305276394,0.0011354632396605
16846,2019-12-01,73.66666666666667,96.875,14.208333333333334,39.25,33.625,1.304166666666667,34.75,113.5,7.733566249999999,0.001916,39.0,5.90638725,57.78680225,7.1905660000000005,26606.9902345,332586176.0,3000000.0,1742366.25,4832030.5,292722144.0,0.0,0.0,154.4140015,0.73,6,1,2019,12,1938445.6560897827,0.0013421369563589
13393,2019-12-01,22.958333333333336,18.125,6.75,42.0,33.25,0.7708333333333333,31.25,121.75,14.33356475,0.00511925,87.75,20.6063875,75.28680425,12.215566,17349.5893555,134201016.0,3000000.0,6656250.0,276732512.0,225807296.0,13695200.0,0.0,4.0576901,0.0,6,1,2019,12,1501679.7895253897,0.0010397299175282
27374,2019-12-01,39.06944444444444,55.458333333333336,8.208333333333334,23.13888888888889,36.388888888888886,1.0208333333333333,45.25,131.0,-12.6914405,0.00126475,81.75,3.25638725,50.51179975,4.86556575,24872.78955075,246808784.0,142828400.0,7702543.5,21689704.0,126271800.0,0.0,0.0,271.5650024,0.0,6,1,2019,12,646243.8216626048,0.0004474449480423
13384,2019-12-01,29.458333333333336,59.583333333333336,4.041666666666666,31.25,11.125,0.8125,31.25,119.5,6.233558499999999,0.004492,85.5,16.38138725,74.0868035,6.940565749999999,15299.389404500002,303423424.0,272662624.0,868676.62,34580580.0,40807484.0,4921142.5,0.0,85.8002014,0.0,6,1,2019,12,226136.59250164032,0.0001565719817979
4649,2019-12-01,28.58333333333333,47.95833333333333,7.458333333333334,14.25,88.25,0.4875,22.5,114.5,21.70856475,0.0072464999999999,8.0,20.706388,29.6117985,7.590566000000001,9408.7893065,14421832.0,154550064.0,9314497.0,5635469.5,17591866.0,0.0,0.0,133.9440002,0.246,6,1,2019,12,120985.96756273508,8.37680116317211e-05
21677,2019-12-01,52.41666666666666,145.29166666666666,5.208333333333334,35.916666666666664,44.45833333333333,1.325,39.75,76.25,-1.59143825,0.0020117499999999,57.25,5.00638725,23.2617985,0.69056575,24429.78955075,143039616.0,3000000.0,74974936.0,13117918.0,9235185.0,351382848.0,0.0,1370.48999,0.0,6,1,2019,12,143116.93176472187,9.909100242180544e-05
28620,2019-12-01,37.54166666666666,48.75,9.666666666666666,14.916666666666668,40.79166666666666,0.5208333333333333,46.5,131.25,-11.71643825,0.00125525,84.75,3.38138725,43.93679875,6.315565749999999,25818.99023425,149232816.0,348231744.0,3675876.75,148905.41,27156958.0,4881439.0,0.0,332.6430054,0.0,6,1,2019,12,209717.7757908702,0.0001452039557622
13132,2019-12-01,54.530555555555566,37.88611111111111,4.925000000000001,31.883333333333336,22.85,0.798611111111111,31.0,118.75,6.383559999999999,0.00454775,87.25,16.43138775,74.88680275,5.940565749999999,16727.188965,452237664.0,62168292.0,44713428.0,27889406.0,74790656.0,0.0,0.0,24.8012009,0.0,6,1,2019,12,376058.5487538576,0.0002603746328671
22827,2019-12-01,13.916666666666666,28.625,11.791666666666668,12.25,61.79166666666666,0.4833333333333333,40.75,114.75,-9.816437,0.0010182499999999,61.25,2.456387250000001,35.411799,8.690566,28389.18994125,300413920.0,28776690.0,133477984.0,18742680.0,102751296.0,2000000.0,0.0,801.3909912,0.0,6,1,2019,12,400135.0529928208,0.0002770446726061
13137,2019-12-01,25.666666666666668,33.95833333333333,1.2500000000000002,39.91666666666666,14.541666666666666,1.0541666666666667,31.0,120.0,8.108566500000002,0.004574,92.0,18.20638775,75.66180225,8.11556575,17157.7888185,257181040.0,62500084.0,2000000.0,228683616.0,105531552.0,0.0,0.0,14.9469004,0.0,6,1,2019,12,598669.5382270813,0.0004145055650008
13141,2019-12-01,25.583333333333336,18.95833333333333,4.333333333333334,39.41666666666667,28.125,0.625,31.0,121.0,8.60855875,0.00469,88.75,19.78138775,75.76180475,10.44056575,17373.189209000004,393819072.0,10349881.0,4917348.5,118664440.0,132408336.0,1000000.0,0.0,4.3527598,0.0,6,1,2019,12,702841.3066501617,0.0004866317965362
4643,2019-12-01,39.895833333333336,77.57291666666666,17.46875,59.60208333333333,60.51041666666666,1.003125,22.5,113.0,21.3335645,0.006249,5.0,22.0063875,30.26179825,7.090566000000001,9458.3896485,252461232.0,202748176.0,6889456.0,83605712.0,166466432.0,0.0,0.0,23.2532997,0.236,6,1,2019,12,1055379.127632141,0.0007307211970142
16869,2019-12-01,48.5,47.25,9.083333333333332,29.979166666666668,34.39583333333333,0.99375,34.75,119.25,8.983566249999999,0.0027335,57.0,10.3563875,59.4118025,7.64056575,26411.38964825,88449728.0,51688040.0,14259942.0,115306920.0,214232192.0,0.0,0.0,34.3147011,0.0,6,1,2019,12,544497.4681789428,0.000376998020239
13295,2019-12-01,13.75,23.875,8.270833333333332,18.041666666666664,54.60416666666667,0.7916666666666666,31.25,97.25,-3.69143675,0.002078,53.25,3.20638725,76.7868025,4.41556575,11102.5893555,67128464.0,218544832.0,354128000.0,6599512.0,3000000.0,10691448.0,0.0,4078.850098,0.0,6,1,2019,12,58752.7062189579,4.067907607047696e-05
22815,2019-12-01,34.47708333333333,53.88194444444445,13.430555555555555,34.24305555555556,39.03472222222222,1.1395833333333334,40.75,111.75,-12.3414385,0.0010245,65.5,2.28138725,32.46179875,3.94056575,28775.19042975,266530864.0,11107499.0,46918168.0,18208498.0,208821216.0,34576332.0,0.0,1055.329956,0.0,6,1,2019,12,1730413.892306447,0.0011981003580704
13324,2019-12-01,39.375,69.5,5.208333333333333,47.66666666666667,22.175,0.8166666666666665,31.25,104.5,10.683563,0.00349775,65.5,12.20638725,76.66180250000001,1.41556575,12638.5895995,570853760.0,40205920.0,1640380.88,5718375.0,41673844.0,0.0,0.0,535.1849976,0.0,6,1,2019,12,518753.4509420395,0.0003591734313318
16862,2019-12-01,60.32291666666666,83.89583333333333,31.0625,37.770833333333336,32.14583333333333,0.71875,34.75,117.5,4.68357075,0.00239925,48.5,7.981387249999999,59.03680225,4.21556575,26112.3896485,375983712.0,26042488.0,81757696.0,3503379.0,138595440.0,9000000.0,0.0,74.1185989,0.0,6,1,2019,12,592957.5344619751,0.0004105506997592
13336,2019-12-01,38.797916666666666,57.458333333333336,8.064583333333333,42.45625,33.46458333333333,0.9395833333333332,31.25,107.5,8.2835615,0.0041205,61.25,11.63138725,76.73680325,2.11556575,22247.189209,355427168.0,198768864.0,37539400.0,11765234.0,56591612.0,0.0,0.0,449.7619934,0.0,6,1,2019,12,696865.9446372986,0.0004824945878608
4632,2019-12-01,39.208333333333336,70.125,13.725,24.70833333333333,35.458333333333336,0.8474999999999999,22.5,110.25,16.833557000000003,0.00647875,4.5,22.9313875,32.2117975,6.615565999999999,9561.98950175,236216128.0,395276256.0,29381652.0,9523678.0,41773268.0,0.0,0.0,147.7769928,0.0,6,1,2019,12,544874.9327583313,0.0003772593683764
13379,2019-12-01,48.625,39.04166666666667,6.625000000000001,37.333333333333336,11.208333333333332,0.7416666666666667,31.25,118.25,6.33356475,0.00436175,81.5,15.281387750000002,73.436802,5.61556575,12169.78979475,416580384.0,24557712.0,9527291.0,111770176.0,97656720.0,0.0,0.0,9.77003,0.0,6,1,2019,12,664394.6075191498,0.0004600121512592
20317,2019-12-01,19.59375,67.88020833333333,11.307291666666668,37.02604166666666,41.609375,0.73125,38.25,109.75,-3.74144,0.00103625,43.0,2.35638725,39.436798,9.39056575,26589.79003925,152642752.0,27490944.0,184308432.0,3000000.0,91890528.0,147953648.0,0.0,1120.709961,0.135,6,1,2019,12,443517.3791491985,0.0003070816370185
16861,2019-12-01,68.25,87.66666666666667,24.291666666666668,37.25,29.541666666666664,0.85,34.75,117.25,5.083564750000001,0.002383,50.75,8.2063875,58.96180225,4.86556575,26169.9902345,296438944.0,5881783.0,25830784.0,174167296.0,129652664.0,2911218.5,0.0,46.8179016,0.0,6,1,2019,12,544309.3920226395,0.0003768678004626
22814,2019-12-01,42.5,64.5625,14.125,36.33333333333333,34.041666666666664,1.1729166666666666,40.75,111.5,-11.04143525,0.00096025,61.25,2.18138725,32.436798499999995,4.16556575,28827.39013675,202742288.0,108142480.0,130169080.0,8259136.0,118066624.0,18782966.0,0.0,1153.550049,0.0,6,1,2019,12,499938.1094396114,0.0003461461044642
12824,2019-12-01,34.958333333333336,56.04166666666666,6.583333333333334,42.38541666666666,21.525,0.8239583333333333,30.75,104.0,11.30856325,0.003212,63.25,12.5063875,77.2868025,2.890566,11033.7893065,243756800.0,6605834.0,1325072.25,2347926.5,409458368.0,0.0,0.0,518.632019,0.0,6,1,2019,12,5531464.016345978,0.0038298635072819
17343,2019-12-01,69.47222222222223,113.31944444444446,17.777777777777775,41.93055555555555,32.36111111111111,0.9708333333333332,35.25,113.25,6.35856625,0.0018852499999999,42.25,5.10638725,53.5868015,4.91556575,26640.9902345,258672608.0,118810880.0,80296768.0,1921142.62,171383104.0,0.0,0.0,235.3190002,1.009,6,1,2019,12,1064680.8418397903,0.0007371614984775
12640,2019-12-01,31.666666666666668,43.583333333333336,4.125,41.125,15.833333333333332,0.8958333333333334,30.5,120.25,7.758560249999999,0.00467625,94.75,19.456388,76.66180425,9.49056575,11522.38940425,431280512.0,19993056.0,3640380.75,33622880.0,176639072.0,0.0,0.0,9.6181097,0.0,6,1,2019,12,1058203.3368759155,0.0007326766171141
28865,2019-12-01,46.35416666666666,52.60416666666667,7.947916666666668,21.05208333333333,26.64583333333333,0.6145833333333334,46.75,130.25,-11.566429,0.00127875,81.75,3.68138725,39.2867995,5.31556575,26330.19042975,366713952.0,79605656.0,3640381.0,26698372.0,54024916.0,218246.05,0.0,136.4869995,0.0,6,1,2019,12,446157.4264536351,0.0003089095474594
